,0,1,FID,PAC,NAME,省,DEM,GDP,NDVI,POP,RIVER,ROAD,count
2085,0.471214473,0.528785527,1562,421121,团风县,湖北省,0.019997505,0.001021734,0.831883025,0.012606179,0.16129,0.00959576,0
2086,0.172126412,0.827873588,1563,421122,红安县,湖北省,0.021054042,0.000657119,0.866002037,0.009826372,0.142857143,0.003241553,0
2087,0.3165434,0.6834566,1565,421124,英山县,湖北省,0.078058877,0.00046423,0.929516689,0.007228997,0.16326501,0.000771177,0
2088,0.251370609,0.748629391,1567,421126,蕲春县,湖北省,0.033134151,0.000632579,0.859008771,0.009520834,0.165584281,0.001590026,0
2089,0.449563026,0.550436974,1568,421127,黄梅县,湖北省,0.01555878,0.000818382,0.823512166,0.014552121,0.197479292,0.002448414,0
2090,0.138979077,0.861020923,1569,421181,麻城市,湖北省,0.042000004,0.000591729,0.893061039,0.007095839,0.142857143,0.007211611,0
2091,0.341491878,0.658508122,1570,421182,武穴市,湖北省,0.012865789,0.001413953,0.799282272,0.014885083,0.180124294,0.002597405,0
2092,0.287406504,0.712593496,1572,421221,嘉鱼县,湖北省,0.005625566,0.002080071,0.712724324,0.009090448,0.436507874,0.001334421,0
2093,0.789473057,0.210526943,1573,421222,通城县,湖北省,0.052208613,0.000821335,0.896463284,0.010587806,0.142857143,0.001088875,0
2094,0.460416257,0.539583743,1574,421223,崇阳县,湖北省,0.048455625,0.000469473,0.936634941,0.006069549,0.142857143,0.001282238,0
2095,0.766347289,0.233652741,1579,421381,广水市,湖北省,0.032638211,0.000779327,0.906581345,0.008535727,0.142857143,0.00081354,0
2096,0.607221365,0.392778635,1582,422822,建始县,湖北省,0.223302553,0.000259307,0.963648483,0.004591941,0.142857143,0.000500956,0
2097,0.689352036,0.310647935,1583,422823,巴东县,湖北省,0.202958261,0.000213204,0.956134459,0.003708703,0.151855709,0.000811738,0
2098,0.75025177,0.249748215,1584,422825,宣恩县,湖北省,0.200648649,0.000173148,0.969996952,0.003338261,0.145630711,0.000848344,0
2099,0.661041796,0.338958204,1585,422826,咸丰县,湖北省,0.185668155,0.000218961,0.961645203,0.003597236,0.142857143,0.000575133,0
2100,0.831910431,0.168089569,1586,422827,来凤县,湖北省,0.131981279,0.000341234,0.935456379,0.005240742,0.148571429,0.000343019,0
2101,0.642685056,0.357314974,1587,422828,鹤峰县,湖北省,0.22333069,0.000132882,0.980738491,0.002109695,0.142857143,0.000337685,0
2102,0.828760743,0.171239242,1590,429006,天门市,湖北省,0.00608349,0.001373727,0.918952174,0.013490892,0.183261435,0.00098399,0
2103,0.282224834,0.717775166,1592,430102,芙蓉区,湖南省,0.007762016,0.130192953,0.414038198,0.356050742,0.238095006,0.077412343,0
2104,0.317615569,0.682384431,1601,430202,荷塘区,湖南省,0.014487478,0.008881118,0.771545721,0.054950242,0.142857143,0.010442758,0
2105,0.063605487,0.936394513,1602,430203,芦淞区,湖南省,0.018755547,0.009890764,0.812946064,0.039438351,0.178571429,0.007547247,0
2106,0.716968358,0.283031642,1605,430212,渌口区,湖南省,0.021900486,0.000868786,0.901816487,0.008043544,0.240601414,0.001585648,0
2107,0.603316188,0.396683812,1606,430223,攸县,湖南省,0.045911375,0.000843685,0.918076924,0.007431504,0.170507137,0.001047031,0
2108,0.504842639,0.495157391,1607,430224,茶陵县,湖南省,0.059764216,0.000488043,0.914178113,0.006874554,0.142857143,0.003545212,0
2109,0.740900874,0.259099096,1608,430225,炎陵县,湖南省,0.14998496,0.00024425,0.977197362,0.003010552,0.142857143,0.001001001,0
2110,0.245522678,0.754477322,1609,430281,醴陵市,湖南省,0.029471008,0.001849869,0.896203254,0.012782926,0.164021432,0.00189373,0
2111,0.097245991,0.902754009,1610,430302,雨湖区,湖南省,0.013133024,0.007652713,0.790061517,0.037234074,0.238095006,0.010108232,0
2112,0.546442747,0.453557223,1612,430321,湘潭县,湖南省,0.018179304,0.001358206,0.904849527,0.012097673,0.168497859,0.001573992,0
2113,0.82178998,0.178210035,1613,430381,湘乡市,湖南省,0.028035485,0.001467669,0.902099409,0.012400722,0.161409999,0.001481461,0
2114,0.264123261,0.735876739,1615,430405,珠晖区,湖南省,0.013291155,0.007880666,0.699678336,0.060766704,0.632649972,0.014492237,0
2115,0.513794065,0.486205965,1616,430406,雁峰区,湖南省,0.014229114,0.019027078,0.624472977,0.104822273,0.333333566,0.017308636,0
2116,0.32933706,0.67066294,1617,430407,石鼓区,湖南省,0.014324427,0.011887156,0.666637914,0.072242405,0.428571429,0.009315812,0
2117,0.476190031,0.523809969,1618,430408,蒸湘区,湖南省,0.01475114,0.01639419,0.664196639,0.084650697,0.142857143,0.017377177,0
2118,0.394372404,0.605627596,1619,430412,南岳区,湖南省,0.08994834,0.001435767,0.943028947,0.012726305,0.142857143,0.003118987,0
2119,0.689114451,0.310885519,1620,430421,衡阳县,湖南省,0.034252981,0.00078911,0.906432143,0.011772835,0.149001421,0.001595422,0
2120,0.436082661,0.563917339,1621,430422,衡南县,湖南省,0.021987413,0.000845154,0.880332521,0.01093873,0.20238072,0.001565488,0
2121,0.663301349,0.336698622,1622,430423,衡山县,湖南省,0.026549193,0.000983142,0.895430475,0.011159245,0.201680712,0.001198801,0
2122,0.209945083,0.790054917,1623,430424,衡东县,湖南省,0.025315788,0.000803497,0.885931219,0.009194415,0.194444275,0.001272727,0
2123,0.874071181,0.125928834,1624,430426,祁东县,湖南省,0.041678385,0.000849074,0.889474294,0.01446511,0.142857143,0.001462478,0
2124,0.196605504,0.803394496,1625,430481,耒阳市,湖南省,0.031208191,0.000771868,0.858116654,0.011991723,0.15488715,0.00187918,0
2125,0.077580929,0.922419071,1626,430482,常宁市,湖南省,0.037798893,0.000897126,0.8588492,0.011166464,0.162698582,0.006940589,0
2126,0.402712643,0.597287357,1627,430502,双清区,湖南省,0.047672632,0.006433801,0.65549584,0.064176098,0.285714286,0.011125506,0
2127,0.636522532,0.363477468,1628,430503,大祥区,湖南省,0.051392662,0.004390529,0.779023669,0.044882586,0.142857143,0.002748823,0
2128,0.209393859,0.790606141,1629,430511,北塔区,湖南省,0.047754798,0.002609067,0.765874071,0.029866287,0.142857143,0.004873836,0
2129,0.83486402,0.16513595,1630,430522,新邵县,湖南省,0.083840863,0.000564182,0.922498713,0.013158193,0.142857143,0.001615615,0
2130,0.609328389,0.390671641,1631,430523,邵阳县,湖南省,0.065559732,0.00053789,0.844960751,0.013252992,0.154598563,0.000892171,0
2131,0.752238393,0.247761622,1632,430524,隆回县,湖南省,0.112109572,0.000434811,0.919565857,0.011029618,0.15700143,0.001013778,0
2132,0.629928708,0.370071322,1633,430525,洞口县,湖南省,0.107513537,0.000437624,0.926480445,0.010190238,0.142857143,0.001390174,0
2133,0.795624793,0.204375222,1634,430527,绥宁县,湖南省,0.128486034,0.000186883,0.974281628,0.003774466,0.142857143,0.000697619,0
2134,0.378232896,0.621767104,1640,430603,云溪区,湖南省,0.011070094,0.004722362,0.751533933,0.013290705,0.196428571,0.003742777,0
2135,0.553472042,0.446527988,1641,430611,君山区,湖南省,0.00630464,0.00135783,0.807652203,0.011774373,0.257142857,0.001480659,0
2136,0.663340688,0.336659282,1642,430621,岳阳县,湖南省,0.017989061,0.000703828,0.805664046,0.007071386,0.253814305,0.001616627,0
2137,0.862416089,0.137583911,1643,430623,华容县,湖南省,0.007602119,0.001242479,0.831877205,0.013102167,0.1875,0.001106638,0
2138,0.8823511,0.117648877,1644,430624,湘阴县,湖南省,0.007049034,0.001211992,0.792468034,0.013154378,0.48469356,0.001595233,0
2139,0.403600395,0.596399605,1647,430682,临湘市,湖南省,0.02687186,0.001057413,0.875684774,0.008646769,0.160997859,0.001193732,0
2140,0.169885933,0.830114067,1648,430702,武陵区,湖南省,0.009349101,0.015529425,0.731152291,0.049477495,0.267857143,0.007233636,0
2141,0.904242933,0.095757052,1650,430721,安乡县,湖南省,0.006197985,0.001057871,0.80502022,0.013705887,0.244897853,0.001720581,0
2142,0.639017701,0.360982269,1651,430722,汉寿县,湖南省,0.009018661,0.000831306,0.829884353,0.011102772,0.24867715,0.002004424,0
2143,0.746717811,0.253282189,1652,430723,澧县,湖南省,0.018611157,0.001018805,0.827624976,0.010874429,0.150278582,0.001003932,0
2144,0.311639249,0.688360751,1655,430726,石门县,湖南省,0.096994455,0.000412552,0.931940961,0.004231178,0.150579289,0.001172188,0
2145,0.517510056,0.482489914,1658,430811,武陵源区,湖南省,0.132740736,0.000590727,0.964698195,0.004365201,0.142857143,0.002905505,0
2146,0.635081351,0.364918649,1660,430822,桑植县,湖南省,0.136151066,0.000157906,0.965319759,0.003214075,0.145054997,0.000483746,0
2147,0.84749943,0.152500585,1661,430902,资阳区,湖南省,0.008177065,0.001692343,0.841300863,0.01988957,0.278911438,0.008988731,0
2148,0.234051943,0.765948057,1662,430903,赫山区,湖南省,0.013380788,0.002432883,0.874044867,0.020059172,0.206997136,0.004664836,0
2149,0.815554559,0.184445456,1663,430921,南县,湖南省,0.005728541,0.001112341,0.831982619,0.015802181,0.243697161,0.00432303,0
2150,0.739982724,0.260017306,1664,430922,桃江县,湖南省,0.031589395,0.000731904,0.913191289,0.011026683,0.180952148,0.001837389,0
2151,0.36782819,0.63217181,1665,430923,安化县,湖南省,0.077509787,0.000267545,0.960370527,0.00507245,0.172849296,0.000768847,0
2152,0.712676525,0.287323475,1666,430981,沅江市,湖南省,0.00587358,0.000687316,0.794382013,0.009627383,0.566003592,0.004760853,0
2153,0.317117393,0.682882607,1669,431021,桂阳县,湖南省,0.069724353,0.000705857,0.896184531,0.007286601,0.196261422,0.001134133,0
2154,0.618628561,0.381371439,1670,431022,宜章县,湖南省,0.096820598,0.000591846,0.912040689,0.008120797,0.150375715,0.001483906,0
2155,0.701898932,0.298101097,1671,431023,永兴县,湖南省,0.051775526,0.000891133,0.908468148,0.008182945,0.166022862,0.000798688,0
2156,0.794368505,0.20563148,1672,431024,嘉禾县,湖南省,0.052743455,0.001068346,0.841248059,0.013350547,0.142857143,0.001489707,0
2157,0.572879791,0.427120239,1673,431025,临武县,湖南省,0.10784039,0.000577708,0.918957486,0.007306042,0.142857143,0.000710453,0
2158,0.682728052,0.317271978,1675,431027,桂东县,湖南省,0.205140938,0.000181648,0.969705283,0.00419173,0.142857143,0.000730839,0
2159,0.721588016,0.278411984,1676,431028,安仁县,湖南省,0.045821889,0.000426444,0.903142989,0.007861452,0.142857143,0.000935283,0
2160,0.653865278,0.346134722,1678,431102,零陵区,湖南省,0.05267465,0.000630743,0.906044533,0.008451536,0.158729989,0.001359555,0
2161,0.629698813,0.370301187,1681,431122,东安县,湖南省,0.06763159,0.000463526,0.917973049,0.007161512,0.156626434,0.000769317,0
2162,0.413472354,0.586527646,1682,431123,双牌县,湖南省,0.105540377,0.000244701,0.974635662,0.00356265,0.1875,0.000732618,0
2163,0.294906914,0.705093086,1683,431124,道县,湖南省,0.081700025,0.000493985,0.885740958,0.007038943,0.169130009,0.0008493,0
2164,0.478320599,0.521679401,1684,431125,江永县,湖南省,0.094941676,0.000262737,0.926211271,0.004243077,0.142857143,0.00287836,0
2165,0.782055736,0.217944294,1685,431126,宁远县,湖南省,0.09173555,0.000486758,0.904174915,0.007955006,0.142857143,0.001326076,0
2166,0.807808816,0.192191184,1686,431127,蓝山县,湖南省,0.119689321,0.000379953,0.937268821,0.005662933,0.142857143,0.00107799,0
2167,0.451259375,0.548740625,1687,431128,新田县,湖南省,0.069153971,0.000527667,0.867745289,0.009936958,0.150793566,0.001524073,0
2168,0.472724319,0.527275681,1688,431129,江华瑶族自治县,湖南省,0.114535616,0.000231881,0.935548982,0.004127451,0.164835009,0.000558762,0
2169,0.299114704,0.700885296,1689,431202,鹤城区,湖南省,0.06166299,0.002985012,0.876965589,0.024953665,0.142857143,0.005569601,0
2170,0.635975957,0.364024013,1690,431221,中方县,湖南省,0.082737076,0.000493879,0.9431954,0.005536095,0.142857143,0.00130125,0
2171,0.528056324,0.471943676,1691,431222,沅陵县,湖南省,0.070296379,0.000167446,0.963129047,0.003069428,0.183862152,0.000361406,0
2172,0.382399619,0.617600381,1692,431223,辰溪县,湖南省,0.063234748,0.000326104,0.929235809,0.006886787,0.1875,0.000942121,0
2173,0.468122125,0.531877875,1694,431225,会同县,湖南省,0.082410578,0.000214765,0.95820661,0.004167188,0.146341422,0.000890302,0
2174,0.722125411,0.277874559,1695,431226,麻阳苗族自治县,湖南省,0.061604089,0.000316217,0.921038545,0.006398437,0.142857143,0.001009042,0
2175,0.745172977,0.254826993,1696,431227,新晃侗族自治县,湖南省,0.118488106,0.000284871,0.948584965,0.004909054,0.142857143,0.000843153,0
2176,0.736081302,0.263918698,1698,431229,靖州苗族侗族自治县,湖南省,0.10071504,0.000208062,0.969815485,0.00340619,0.142857143,0.000569291,0
2177,0.726450801,0.273549229,1699,431230,通道侗族自治县,湖南省,0.10640599,0.000134762,0.978529937,0.002777244,0.150090724,0.001029017,0
2178,0.867925107,0.132074907,1702,431321,双峰县,湖南省,0.035130521,0.000913402,0.898551605,0.013994704,0.15646286,0.001373918,0
2179,0.283243477,0.716756523,1704,431381,冷水江市,湖南省,0.073182418,0.002687275,0.886362964,0.021477373,0.142857143,0.003399058,0
2180,0.811603844,0.188396141,1705,431382,涟源市,湖南省,0.058741981,0.000888896,0.891235777,0.01506171,0.142857143,0.001827908,0
2181,0.779688597,0.220311388,1707,433122,泸溪县,湖南省,0.061046959,0.000268899,0.944232166,0.00546321,0.185714286,0.000622426,0
2182,0.828273296,0.171726733,1709,433124,花垣县,湖南省,0.123449726,0.000358998,0.904851746,0.007160368,0.142857143,0.001428758,0
2183,0.760611773,0.239388227,1710,433125,保靖县,湖南省,0.101564264,0.000227312,0.931077545,0.004749367,0.213187147,0.000528671,0
2184,0.75221312,0.247786865,1711,433126,古丈县,湖南省,0.097878369,0.000141919,0.953475387,0.00313108,0.223602164,0.000544518,0
2185,0.748818278,0.251181722,1713,433130,龙山县,湖南省,0.136997224,0.000173874,0.943785609,0.004441004,0.14529929,0.000797806,0
2186,0.456041336,0.543958664,1717,440106,天河区,广东省,0.007157071,0.177075469,0.55316957,0.32932107,0.142857143,0.19254735,0
2187,0.173343778,0.826656222,1722,440115,南沙区,广东省,0.000713669,0.018933105,0.468746353,0.023505039,0.714685756,0.031680753,0
2188,0.311502934,0.688497066,1725,440203,武江区,广东省,0.055350588,0.001352574,0.905706693,0.011946142,0.167702135,0.003001563,0
2189,0.589390635,0.410609365,1728,440222,始兴县,广东省,0.08353983,0.000207581,0.948885674,0.002998673,0.150476423,0.000977508,0
2190,0.511627853,0.488372147,1730,440229,翁源县,广东省,0.07001107,0.000259097,0.933988762,0.004679556,0.142857143,0.001148987,0
2191,0.283849061,0.716150939,1733,440281,乐昌市,广东省,0.098622011,0.000274909,0.952642592,0.005087747,0.152597133,0.000934759,0
2192,0.25929898,0.74070102,1736,440304,福田区,广东省,0.009751469,0.329539007,0.627744379,0.615508416,0.161729998,0.292421906,0
2193,0.265799463,0.734200537,1737,440305,南山区,广东省,0.015400351,0.191779823,0.629572662,0.285251975,0.142857143,0.174008061,0
2194,0.330873311,0.669126689,1740,440308,盐田区,广东省,0.050892234,0.054895391,0.921822465,0.109113241,0.203304291,0.041587595,0
2195,0.621580839,0.378419161,1743,440311,光明区,广东省,0.007811443,0.040117557,0.576702437,0.180183164,0.142857143,0.037174204,0
2196,0.247880936,0.752119064,1749,440512,濠江区,广东省,0.005746214,0.005652229,0.480136285,0.054184874,0.217324284,0.029638678,0
2197,0.260307848,0.739692152,1760,440704,江海区,广东省,0.00095069,0.012902427,0.411622733,0.072241117,0.428571429,0.041602402,0
2198,0.23837328,0.76162672,1766,440802,赤坎区,广东省,0.003336954,0.03166292,0.495526809,0.169234582,0.154322859,0.04557283,0
2199,0.568264127,0.431735903,1767,440803,霞山区,广东省,0.005523174,0.020334087,0.569451631,0.135005867,0.192039294,0.018899048,0
2200,0.201274753,0.798725247,1768,440804,坡头区,广东省,0.001898064,0.003635455,0.711718715,0.021535301,0.223553554,0.003227939,0
2201,0.058129787,0.941870213,1769,440811,麻章区,广东省,0.004343751,0.002933572,0.699851216,0.021202427,0.236870728,0.013751414,0
2202,0.848686397,0.151313603,1770,440823,遂溪县,广东省,0.005091537,0.00105297,0.837254167,0.013565266,0.186692134,0.003439859,0
2203,0.580149293,0.419850677,1771,440825,徐闻县,广东省,0.012213439,0.000609124,0.861357775,0.012247966,0.216790706,0.002497872,0
2204,0.647679448,0.352320582,1772,440881,廉江市,广东省,0.007851777,0.000997819,0.842353961,0.015859734,0.187159293,0.002456495,0
2205,0.856116056,0.143883973,1773,440882,雷州市,广东省,0.007531988,0.000531791,0.870460952,0.012613897,0.172549286,0.002598042,0
2206,0.166224539,0.833775461,1782,441204,高要区,广东省,0.023750289,0.001163139,0.880506927,0.011071575,0.198515712,0.004058198,0
2207,0.539305866,0.460694134,1786,441226,德庆县,广东省,0.03787262,0.000418259,0.94857043,0.005263089,0.19254643,0.001023765,0
2208,0.086488724,0.913511276,1787,441284,四会市,广东省,0.019172996,0.002489312,0.848642402,0.012895551,0.185410004,0.004932465,0
2209,0.19649446,0.80350554,1794,441403,梅县区,广东省,0.051683347,0.000491394,0.932455277,0.006894881,0.149425005,0.005615584,0
2210,0.631562471,0.368437499,1795,441422,大埔县,广东省,0.061048679,0.000216858,0.949349611,0.004597322,0.152597133,0.00201908,0
2211,0.545953989,0.454046041,1796,441423,丰顺县,广东省,0.071255091,0.000243383,0.954923219,0.005447075,0.163059278,0.002092397,0
2212,0.713024735,0.286975265,1798,441426,平远县,广东省,0.070161522,0.000312623,0.949500921,0.00491846,0.142857143,0.003656405,0
2213,0.419551373,0.580448627,1799,441427,蕉岭县,广东省,0.069749324,0.000532925,0.952402407,0.006162748,0.142857143,0.004926399,0
2214,0.576129675,0.423870355,1800,441481,兴宁市,广东省,0.050415959,0.000457443,0.895343416,0.013407822,0.18045142,0.003975487,0
2215,0.768443286,0.231556714,1801,441502,城区,广东省,0.060010606,0.007937938,0.616579255,0.060887402,0.142857143,0.010123121,0
2216,0.678577304,0.321422666,1803,441523,陆河县,广东省,0.062199033,0.000489131,0.931600539,0.010622305,0.150793566,0.001951362,0
2217,0.499291718,0.500708282,1806,441621,紫金县,广东省,0.052781218,0.000294699,0.940118307,0.005687698,0.145021428,0.001361009,0
2218,0.774461746,0.225538284,1810,441625,东源县,广东省,0.049470572,0.000211951,0.912358866,0.003502278,0.199579991,0.000742143,0
2219,0.557051897,0.442948103,1812,441704,阳东区,广东省,0.017877395,0.001050556,0.905350935,0.008734196,0.160068577,0.002512143,0
2220,0.229124725,0.770875275,1813,441721,阳西县,广东省,0.015556319,0.000789615,0.884824848,0.010225662,0.16078428,0.00139795,0
2221,0.424575984,0.575424016,1819,441825,连山壮族瑶族自治县,广东省,0.114949807,0.00017451,0.973790984,0.002518914,0.142857143,0.00110619,0
2222,0.779808223,0.220191792,1820,441826,连南瑶族自治县,广东省,0.123165154,0.000242904,0.978280211,0.003285398,0.142857143,0.001008627,0
2223,0.478843749,0.521156251,1822,441882,连州市,广东省,0.089249282,0.000325091,0.944852692,0.004203994,0.142857143,0.001343914,0
2224,0.243553698,0.756446302,1825,445102,湘桥区,广东省,0.017811736,0.004321602,0.774797037,0.039865213,0.269841439,0.008296707,0
2225,0.345960259,0.654039741,1827,445122,饶平县,广东省,0.040739749,0.000937572,0.879683277,0.015295592,0.151222861,0.015287001,0
2226,0.424885392,0.575114608,1828,445202,榕城区,广东省,0.005304699,0.008647637,0.532362921,0.068055433,0.246753584,0.011824706,0
2227,0.689649701,0.310350299,1834,445303,云安区,广东省,0.04077748,0.000475066,0.920729917,0.007069504,0.157509286,0.001519152,0
2228,0.646906734,0.353093237,1836,445322,郁南县,广东省,0.038645326,0.00034392,0.936403467,0.006200295,0.168067147,0.001054848,0
2229,0.795245945,0.204754069,1837,445381,罗定市,广东省,0.045101948,0.000616632,0.921237067,0.012490917,0.142857143,0.001884924,0
2230,0.771935821,0.228064194,1846,450124,马山县,广西壮族自治区,0.06446784,0.000201238,0.929229541,0.005058647,0.149659991,0.000680593,0
2231,0.694999218,0.305000752,1848,450126,宾阳县,广西壮族自治区,0.033835904,0.000661952,0.904078967,0.010250743,0.153439287,0.001759679,0
2232,0.654656291,0.345343679,1849,450127,横县,广西壮族自治区,0.023760406,0.000585774,0.882366431,0.007860113,0.175644292,0.000994186,0
2233,0.282045901,0.717954099,1850,450202,城中区,广西壮族自治区,0.330878851,0.013859861,0.66246572,0.057891755,0.142857143,0.01734633,0
2234,0.104210019,0.895789981,1853,450205,柳北区,广西壮族自治区,0.023101047,0.009887447,0.795216248,0.039205224,0.142857143,0.009801139,0
2235,0.625480294,0.374519706,1855,450222,柳城县,广西壮族自治区,0.039364696,0.000505615,0.904581522,0.005386957,0.153310002,0.001020711,0
2236,0.350893915,0.649106085,1857,450224,融安县,广西壮族自治区,0.067019023,0.000197896,0.953232739,0.003040685,0.156593563,0.000771177,0
2237,0.29089576,0.70910424,1860,450302,秀峰区,广西壮族自治区,0.03698329,0.008995618,0.751496458,0.074627523,0.142857143,0.066115533,0
2238,0.916042686,0.083957292,1861,450303,叠彩区,广西壮族自治区,0.039026492,0.008795589,0.678428159,0.090420583,0,0,0
2239,0.77270931,0.227290705,1862,450304,象山区,广西壮族自治区,0.034472686,0.01042902,0.723866853,0.084941846,0.142857143,0.018343719,0
2240,0.528330922,0.471669078,1863,450305,七星区,广西壮族自治区,0.036531545,0.019582435,0.649431355,0.124881499,0.142857143,0.033150307,0
2241,0.670112491,0.329887509,1868,450324,全州县,广西壮族自治区,0.098733949,0.000244256,0.935697813,0.004834081,0.148936419,0.000800274,0
2242,0.184099197,0.815900803,1869,450325,兴安县,广西壮族自治区,0.103644344,0.000335035,0.944372502,0.004228319,0.156626434,0.001213318,0
2243,0.487682045,0.512317955,1870,450326,永福县,广西壮族自治区,0.080053944,0.000174072,0.945722152,0.002604059,0.148687853,0.000920375,0
2244,0.765480518,0.234519482,1871,450327,灌阳县,广西壮族自治区,0.134877561,0.000209706,0.963728636,0.003898468,0.142857143,0.001114607,0
2245,0.774183691,0.225816309,1872,450328,龙胜各族自治县,广西壮族自治区,0.153372056,0.000134807,0.979369778,0.001987044,0.149068582,0.001182917,0
2246,0.826494396,0.173505619,1873,450329,资源县,广西壮族自治区,0.176420511,0.000142391,0.968121923,0.00241866,0.142857143,0.001031174,0
2247,0.550725341,0.449274629,1874,450330,平乐县,广西壮族自治区,0.059757806,0.000329479,0.91131354,0.005837734,0.168067147,0.001486707,0
2248,0.593455553,0.406544417,1875,450332,恭城瑶族自治县,广西壮族自治区,0.111923358,0.000238929,0.947098641,0.003583873,0.142857143,0.00086205,0
2249,0.567310333,0.432689667,1876,450381,荔浦市,广西壮族自治区,0.070240027,0.00045682,0.892853154,0.005858846,0.142857143,0.001177329,0
2250,0.662228465,0.337771535,1877,450403,万秀区,广西壮族自治区,0.03062681,0.00133693,0.90369247,0.013218759,0.222222137,0.002776235,0
2251,0.315003157,0.684996843,1878,450405,长洲区,广西壮族自治区,0.021552903,0.002009301,0.878088857,0.015207124,0.350649283,0.006447961,0
2252,0.570219934,0.429780066,1879,450406,龙圩区,广西壮族自治区,0.028711825,0.000831279,0.903689603,0.008710348,0.151515002,0.00165951,0
2253,0.817756414,0.182243586,1880,450421,苍梧县,广西壮族自治区,0.044393627,0.000236377,0.967130296,0.004753557,0.168571429,0.000612006,0
2254,0.864560068,0.135439932,1881,450422,藤县,广西壮族自治区,0.030337752,0.000297024,0.919316513,0.006571562,0.198355713,0.000693726,0
2255,0.699924231,0.30007574,1882,450423,蒙山县,广西壮族自治区,0.069646503,0.000321719,0.952249638,0.004603291,0.142857143,0.00150735,0
2256,0.499994099,0.500005901,1883,450481,岑溪市,广西壮族自治区,0.054786531,0.000386658,0.941551539,0.008449532,0.145833566,0.001110494,0
2257,0.635640681,0.364359319,1886,450512,铁山港区,广西壮族自治区,0.00436803,0.00493703,0.794987636,0.012627549,0.170247846,0.001769488,0
2258,0.534775615,0.465224385,1887,450521,合浦县,广西壮族自治区,0.006317024,0.00069966,0.843906848,0.011310359,0.163235713,0.001850353,0
2259,0.050897121,0.949102879,1888,450602,港口区,广西壮族自治区,0.002580437,0.009244646,0.641241108,0.02136607,0.277604283,0.023987702,0
2260,0.589659095,0.410340935,1890,450621,上思县,广西壮族自治区,0.063626995,0.0001487,0.955399147,0.002276008,0.172312143,0.000630722,0
2261,0.503325462,0.496674567,1893,450703,钦北区,广西壮族自治区,0.0181402,0.000809078,0.924835809,0.009071039,0.142857143,0.001074027,0
2262,0.808130741,0.191869274,1895,450722,浦北县,广西壮族自治区,0.033744067,0.000454434,0.920673698,0.009062121,0.162561428,0.000744348,0
2263,0.597005606,0.402994394,1897,450803,港南区,广西壮族自治区,0.017415455,0.000737677,0.856958339,0.01435377,0.205574995,0.00171289,0
2264,0.598893166,0.401106864,1898,450804,覃塘区,广西壮族自治区,0.024918855,0.000677222,0.871570064,0.009232384,0.142857143,0.001071553,0
2265,0.711022854,0.288977116,1899,450821,平南县,广西壮族自治区,0.032136768,0.000496245,0.899576304,0.011348746,0.18723999,0.001225297,0
2266,0.767036438,0.232963562,1901,450902,玉州区,广西壮族自治区,0.02280316,0.005581825,0.743450377,0.045795108,0.142857143,0.007247249,0
2267,0.814104557,0.185895413,1902,450903,福绵区,广西壮族自治区,0.035194013,0.00065312,0.901320374,0.014158347,0.142857143,0.002785058,0
2268,0.699398637,0.300601363,1903,450921,容县,广西壮族自治区,0.050290944,0.000431443,0.939970795,0.008732573,0.149825723,0.000699702,0
2269,0.690398574,0.309601426,1904,450922,陆川县,广西壮族自治区,0.028699915,0.00073957,0.898884647,0.015221932,0.154061432,0.001740743,0
2270,0.867591202,0.132408783,1905,450923,博白县,广西壮族自治区,0.025188559,0.000409883,0.916487157,0.010709342,0.157782854,0.000845608,0
2271,0.822029948,0.177970022,1907,450981,北流市,广西壮族自治区,0.046195555,0.000756955,0.909682667,0.014533447,0.146141423,0.001218991,0
2272,0.150626957,0.849373043,1909,451003,田阳区,广西壮族自治区,0.095547128,0.000351934,0.930920301,0.00398087,0.174602857,0.001527121,0
2273,0.555643618,0.444356382,1910,451022,田东县,广西壮族自治区,0.067625676,0.000294995,0.934739296,0.003918783,0.151098567,0.001648339,0
2274,0.796791315,0.203208685,1911,451024,德保县,广西壮族自治区,0.151371852,0.000194376,0.956003082,0.003517656,0.142857143,0.000786271,0
2275,0.687986851,0.312013119,1912,451026,那坡县,广西壮族自治区,0.172980986,9.95956E-05,0.962372606,0.002135434,0.148939296,0.00114252,0
2276,0.903789997,0.096209988,1913,451027,凌云县,广西壮族自治区,0.16803324,0.000123582,0.968083683,0.002750178,0.150579289,0.001037685,0
2277,0.498661399,0.501338601,1914,451028,乐业县,广西壮族自治区,0.182536021,6.28558E-05,0.977500842,0.00173475,0.145962851,0.000559718,0
2278,0.67534411,0.32465592,1916,451030,西林县,广西壮族自治区,0.18899018,6.9685E-05,0.970733884,0.001575516,0.148099278,0.000414124,0
2279,0.364283323,0.635716677,1917,451031,隆林各族自治县,广西壮族自治区,0.214836479,9.59985E-05,0.946585046,0.002974437,0.147428567,0.000732268,0
2280,0.574866533,0.425133467,1919,451082,平果市,广西壮族自治区,0.067793803,0.000395661,0.913213995,0.005362707,0.142857143,0.001020758,0
2281,0.703388214,0.296611816,1920,451102,八步区,广西壮族自治区,0.080351872,0.00037272,0.953507925,0.005102536,0.14950143,0.00065855,0
2282,0.707315564,0.292684466,1921,451103,平桂区,广西壮族自治区,0.077503936,0.000474015,0.920261203,0.006498266,0.142857143,0.001237872,0
